Fecha,ID,NXXX,Cantidad,Precio_prod
2018/6/22,400009,554170001565,5,6022
2018/6/22,400002,554170001566,1,7604
2018!/{6-/.22,400003,554170001566,3,6080
2018/6/22,4XXXXX,554170001567,3,1854
2018!/{6-/.22,400010,554170001567,1,5325
2018/6/22,400003,554170001567,3,3183
2018/6/22,400004,554170001568,5,8983
2018!/{6-/.22,400001,554170001568,2,8941
2018!/{6-/.23,400005,554170001569,5,6943
2018/6/23,400006,554170001569,4,1088
2018/6/23,4XXXXX,554170001569,5,6373
2018/6/24,400005,554170001570,3,1958
2018/6/24,400007,554170001570,4,5046
2018/6/24,400008,554170001570,1,4140
2018!/{6-/.24,400010,554170001570,3,3278
2018/6/24,400005,554170001571,1,7935
2018/6/24,400004,554170001571,5,2583
2018/6/24,400010,554170001571,3,6401
2018/6/24,400004,554170001572,3,9889
2018/6/24,400008,554170001572,3,1753
2018/6/24,400010,554170001572,1,2953
2018/6/24,400003,554170001572,4,3766
2018/6/25,400003,554170001573,4,7075
2018/6/25,400007,554170001574,5,2373
2018!/{6-/.25,400006,554170001574,5,9929
2018/6/25,4XXXXX,554170001574,1,4034
2018/6/25,400001,554170001574,3,3190
2018/6/26,400001,55417XXXXXXX,1,4210
2018/6/27,4XXXXX,554170001576,1,1834
2018!/{6-/.27,400006,554170001576,1,2307
2018!/{6-/.27,400001,554170001576,5,8507
2018/6/27,400009,554170001576,5,6922
2018/6/27,400003,554170001577,4,2380
2018_/6/27,400004,554170001577,4,7854
2018_/6/27,400001,554170001577,3,5761
2018/6/27,400007,554170001577,5,1266
2018/6/28,400004,554170001578,5,1073
2018/6/28,400006,554170001578,5,8375
2018/6/28,400002,554170001578,2,8633
2018_/6/28,400009,554170001578,4,5905
2018/6/29,400006,554170001579,5,1278
2018/6/29,4XXXXX,554170001580,5,6179
2018/6/29,400003,554170001581,4,7782
2018/6/29,400002,554170001581,3,8043
2018/6/29,400001,554170001582,4,3108
2018/6/29,400003,554170001582,1,9740
2018/6/29,400009,554170001583,3,6953
2018!/{6-/.29,400010,554170001583,4,9767
2018!/{6-/.29,400007,554170001583,4,9378
2018/6/30,400005,554170001584,1,2080
2018!/{6-/.30,400008,554170001584,4,9695
2018/6/30,400004,554170001585,1,2052
2018/6/30,400003,554170001585,5,4147
2018/7/1,400005,55417XXXXXXX,5,8312
2018/7/1,4XXXXX,554170001587,1,4578
2018/7/1,400001,554170001587,5,9698
2018/7/1,400007,554170001588,4,6300
2018_/7/1,400003,554170001588,5,1308
2018/7/1,400001,554170001589,4,1808
2018_/7/1,400006,554170001589,4,2894
2018/7/1,400008,55417XXXXXXX,5,7720
2018/7/1,4XXXXX,55417XXXXXXX,2,1064
2018/7/1,400010,55417XXXXXXX,3,9348
2018/7/2,400002,554170001591,2,8916
2018/7/2,400009,554170001591,3,8653
2018/7/2,400004,554170001592,2,1114
2018/7/2,400009,554170001592,3,1700
2018_/7/2,400007,554170001592,4,4986
2018/7/2,400007,554170001593,4,2256
2018/7/3,400006,554170001594,4,1392
2018/7/3,400008,554170001594,1,3176
2018/7/3,400006,554170001595,4,5532
2018!/{7-/.4,400008,554170001596,4,4055
2018/7/4,400004,554170001596,2,8723
2018/7/4,400005,554170001596,5,1575
2018/7/4,400007,554170001596,3,1019
2018/7/4,400010,554170001597,3,2379
2018/7/4,400001,554170001598,1,2260
2018/7/4,400008,554170001598,2,3935
2018/7/4,4XXXXX,554170001599,1,9317
2018/7/4,400006,554170001599,5,3850
2018!/{7-/.4,400004,554170001599,4,2285
2018_/7/5,400002,554170001600,5,7315
2018/7/5,400008,554170001600,2,8684
2018/7/5,400010,554170001601,5,6763
2018/7/5,400009,554170001601,1,7184
2018/7/5,400008,554170001601,5,6255
2018/7/5,400001,554170001602,3,4382
2018/7/5,400002,554170001602,1,1691
2018/7/5,400010,554170001602,3,3754
2018/7/6,400010,55417XXXXXXX,1,2750
2018/7/6,400004,55417XXXXXXX,1,1800
2018/7/6,400003,55417XXXXXXX,4,8442
2018/7/6,400009,55417XXXXXXX,1,9819
2018/7/6,400001,554170001604,2,1881
2018/7/6,400002,554170001604,4,3059
2018!/{7-/.6,400003,554170001604,2,6716
2018/7/6,400008,554170001605,1,7230
2018/7/6,400003,554170001605,1,4543
2018!/{7-/.6,400001,554170001605,4,8864
2018/7/6,4XXXXX,554170001606,2,7838
2018/7/6,400010,554170001606,1,5857
2018/7/6,400002,554170001606,2,7921
2018/7/7,400003,554170001607,3,5103
2018/7/7,400002,554170001607,2,3382
2018/7/7,400006,554170001607,4,5468
2018/7/7,400009,554170001607,4,1230
2018_/7/7,400003,554170001608,1,1748
2018!/{7-/.7,400001,554170001608,4,8347
2018/7/7,400010,554170001609,3,8034
2018!/{7-/.7,400005,554170001609,1,8355
2018/7/7,400003,554170001609,4,3172
2018/7/7,400010,554170001610,4,7887
2018/7/7,400004,554170001610,2,1342
2018/7/7,400002,554170001610,5,4715
2018_/7/7,4XXXXX,554170001610,5,9874
2018!/{7-/.7,400005,554170001611,2,8687
2018/7/7,400003,554170001611,2,5239
2018!/{7-/.7,400007,554170001611,2,9172
2018/7/8,400002,554170001612,4,9208
2018/7/8,400003,554170001612,2,1746
2018/7/8,400007,554170001612,2,4685
2018/7/8,4XXXXX,554170001612,1,8847
2018/7/8,400001,55417XXXXXXX,4,5006
2018/7/8,400005,55417XXXXXXX,3,5861
2018!/{7-/.8,400004,55417XXXXXXX,4,4463
2018!/{7-/.8,400006,554170001614,3,7923
2018/7/8,400002,554170001614,1,8136
2018/7/8,400007,55417XXXXXXX,4,5250
2018/7/8,400008,554170001616,5,5648
2018/7/8,400007,554170001616,5,9177
2018/7/8,400010,554170001616,2,6321
2018/7/8,400003,554170001616,4,6616
2018/7/9,400003,554170001617,5,8470
2018/7/9,4XXXXX,554170001617,4,5915
2018/7/9,400006,554170001618,5,4822
2018!/{7-/.9,4XXXXX,554170001618,2,3262
2018/7/9,400010,554170001619,5,1297
2018/7/9,400009,554170001619,3,7718
2018/7/9,400002,554170001620,3,1357
2018_/7/9,400001,554170001620,3,1623
2018/7/9,400005,554170001620,3,2222
2018/7/9,4XXXXX,554170001620,4,6484
2018_/7/10,400005,554170001621,4,1812
2018!/{7-/.10,400006,554170001621,5,5801
2018/7/10,400004,554170001622,3,2176
2018!/{7-/.10,400010,554170001622,3,4871
2018/7/10,400001,554170001623,4,3304
2018/7/10,4XXXXX,554170001623,4,4721
2018/7/10,400006,554170001623,3,4953
2018_/7/11,400009,554170001624,2,8446
2018/7/11,400010,554170001624,5,1612
2018/7/11,400004,554170001624,3,9441
2018/7/12,400006,554170001625,5,4085
2018/7/13,400002,554170001626,4,7073
2018/7/13,400004,554170001626,4,2467
2018/7/14,400007,554170001627,2,6543
2018/7/15,400002,554170001628,4,9274
2018/7/15,400005,554170001628,4,6219
2018/7/15,400004,554170001628,3,2365
2018/7/15,400001,554170001628,2,7530
2018/7/15,400005,554170001629,1,1875
2018/7/15,400009,554170001629,4,4997
2018/7/15,400006,554170001629,1,2213
2018/7/15,400003,554170001629,3,2166
2018/7/16,400006,554170001630,3,5283
2018/7/16,400001,554170001630,1,9848
2018/7/16,4XXXXX,55417XXXXXXX,1,9503
2018!/{7-/.16,400009,554170001632,4,6068
2018/7/16,400010,554170001632,3,4131
2018/7/17,400006,554170001633,1,2894
2018_/7/17,400006,554170001634,5,7232
2018_/7/17,4XXXXX,554170001634,4,5127
2018/7/18,400001,554170001635,4,7000
2018/7/18,400007,554170001635,4,2555
2018/7/18,400009,554170001635,3,4914
2018/7/18,400006,554170001635,5,5298
2018/7/18,400009,554170001636,5,6481
2018/7/18,400006,554170001636,2,6400
2018/7/18,400003,554170001636,2,2932
2018!/{7-/.18,4XXXXX,554170001636,3,2291
2018/7/19,400005,554170001637,4,8168
2018/7/19,400009,554170001637,2,3996
2018/7/19,400002,554170001638,4,7254
2018/7/19,4XXXXX,554170001638,3,6257
2018/7/19,400001,554170001638,1,8903
2018/7/19,400004,554170001638,3,4605
2018/7/20,400001,554170001639,4,7241
2018/7/20,400009,554170001640,2,7335
2018/7/20,400003,554170001640,4,9968
2018/7/20,400010,554170001640,1,7303
2018_/7/21,400005,554170001641,3,9630
2018/7/21,400007,554170001641,2,2061
2018/7/21,400006,554170001641,5,7394
2018/7/21,400008,554170001641,4,9118
2018_/7/22,400008,554170001642,2,2009
2018/7/22,4XXXXX,554170001643,1,2033
2018!/{7-/.22,400010,554170001643,4,9787
2018/7/22,400008,554170001643,4,8069
2018/7/22,400001,554170001644,4,1952
2018/7/22,4XXXXX,554170001645,3,5312
2018/7/22,400004,554170001645,5,3817
2018_/7/23,400005,554170001646,2,1000
2018/7/23,4XXXXX,554170001646,5,6366
2018/7/24,400002,554170001647,5,7042
2018/7/24,400003,554170001647,3,1324
2018/7/24,400010,554170001647,1,9791
2018/7/25,400003,554170001648,3,4249
2018/7/26,400008,554170001649,2,9560
2018/7/26,400003,554170001649,3,2955
2018/7/26,400009,554170001650,1,6732
2018/7/26,400001,554170001650,2,5586
2018/7/26,400005,554170001650,5,3457
2018/7/26,400001,554170001651,1,7416
2018/7/26,400008,554170001651,5,1764
2018/7/26,4XXXXX,554170001652,5,8956
2018/7/26,400001,554170001652,3,2599
2018/7/26,400010,554170001652,1,4719
2018/7/26,400009,554170001653,5,3865
2018!/{7-/.26,4XXXXX,554170001653,3,1408
2018_/7/27,400008,554170001654,2,1206
2018/7/27,400003,554170001654,4,5248
2018/7/27,400009,554170001654,4,2275
2018/7/27,400010,554170001654,4,1519
2018/7/27,400009,554170001655,5,4876
2018/7/27,400008,554170001655,3,8449
2018/7/27,400007,554170001655,4,3727
2018!/{7-/.27,400001,554170001656,3,1588
2018/7/27,400002,554170001656,2,6625
2018/7/27,400007,554170001656,4,7154
2018/7/28,400005,554170001657,1,5766
2018/7/28,400002,554170001657,2,7785
2018/7/28,400008,554170001657,3,2469
2018/7/28,4XXXXX,55417XXXXXXX,5,3422
2018/7/28,400004,55417XXXXXXX,2,1894
2018/7/28,400009,55417XXXXXXX,2,4560
2018/7/28,400006,554170001659,3,2771
2018!/{7-/.28,4XXXXX,554170001659,1,5049
2018/7/29,400007,554170001660,4,3175
2018!/{7-/.29,400010,554170001660,3,2549
2018/7/30,400008,554170001661,5,5429
2018/7/30,400009,554170001661,3,7823
2018/7/30,4XXXXX,554170001661,4,4410
2018/7/30,400002,554170001661,5,6969
2018_/7/30,400004,554170001662,3,1534
2018!/{7-/.30,400001,554170001662,2,8009
2018/7/30,400008,554170001662,4,2119
2018/7/30,4XXXXX,554170001662,3,6933
2018/8/1,400009,554170001663,5,4584
2018!/{8-/.1,400005,554170001663,3,7630
2018/8/1,400007,554170001663,5,2359
2018/8/1,400009,554170001664,5,2816
2018!/{8-/.1,400001,554170001665,1,4927
2018/8/1,400006,554170001665,5,3480
2018!/{8-/.1,400005,554170001665,4,3109
2018/8/1,400009,554170001666,1,1385
2018/8/1,400008,554170001666,2,5511
2018/8/1,400002,554170001666,4,7054
2018/8/1,400001,554170001667,2,5116
2018/8/1,400007,554170001667,3,9513
2018/8/1,400008,554170001667,1,9125
2018/8/1,400006,554170001667,3,2139
2018/8/2,400003,554170001668,2,2845
2018/8/2,4XXXXX,554170001668,5,2592
2018/8/2,400006,554170001668,5,3960
2018/8/2,400006,554170001669,4,3756
2018/8/2,4XXXXX,554170001669,2,7047
2018/8/2,400005,554170001669,5,9898
2018/8/2,400007,554170001669,1,3108
2018/8/2,400009,554170001670,2,1258
2018/8/2,400008,554170001670,3,1478
2018/8/2,4XXXXX,554170001670,1,5564
2018/8/2,400002,554170001670,1,5500
2018/8/2,400001,554170001671,5,8365
2018/8/3,400008,554170001672,5,5546
2018_/8/3,400006,554170001672,5,4527
2018/8/3,400009,554170001672,5,3810
2018/8/3,400005,554170001672,4,4062
2018!/{8-/.3,400008,554170001673,3,6207
2018/8/3,400001,554170001673,2,2858
2018/8/3,400009,554170001673,4,1658
2018/8/3,400002,554170001674,5,6847
2018/8/3,400004,554170001674,4,4245
2018/8/3,400002,554170001675,1,6995
2018/8/3,400005,554170001676,5,1921
2018/8/3,400008,554170001676,1,5397
2018!/{8-/.3,400009,554170001676,4,7114
2018/8/3,400002,554170001676,1,8493
2018/8/4,400008,554170001677,1,4370
2018/8/4,400001,554170001677,4,3027
2018/8/4,400007,554170001677,4,3848
2018/8/4,400009,554170001678,1,6093
2018/8/4,400008,554170001678,2,8011
2018!/{8-/.4,400002,554170001678,2,8340
2018/8/4,400009,554170001679,4,4677
2018/8/5,400010,554170001680,5,9014
2018/8/5,400005,554170001681,2,9981
2018/8/5,4XXXXX,554170001681,4,5449
2018/8/5,400009,55417XXXXXXX,4,6191
2018/8/6,400005,554170001683,2,9899
2018/8/6,400001,554170001683,1,3574
2018/8/6,400004,554170001683,4,2102
2018/8/6,400005,554170001684,2,1099
2018/8/6,400008,554170001684,1,3091
2018!/{8-/.6,400002,554170001684,1,3398
2018/8/6,400004,554170001684,5,9014
2018/8/7,400010,554170001685,5,6967
2018/8/7,400006,554170001685,2,8356
2018/8/7,4XXXXX,554170001685,5,7920
2018/8/7,400008,554170001685,1,6125
2018/8/8,400010,554170001686,1,6181
2018!/{8-/.8,400003,554170001686,5,8975
2018/8/8,400009,554170001686,1,6061
2018/8/9,400003,554170001687,5,3918
2018/8/9,400007,554170001687,1,2451
2018/8/9,400004,554170001687,2,5962
2018/8/9,400008,554170001687,1,3236
2018/8/9,400006,554170001688,4,4216
2018/8/9,400009,554170001689,2,3230
2018/8/9,400005,554170001689,1,8358
2018_/8/9,400001,554170001689,3,3783
2018/8/9,400007,554170001689,5,8727
2018/8/9,400002,554170001690,2,1842
2018!/{8-/.9,400006,554170001690,1,9977
2018/8/9,400004,554170001691,5,2841
2018/8/9,400005,554170001691,3,6997
2018/8/9,4XXXXX,554170001691,3,7537
2018!/{8-/.9,400006,554170001691,1,3075
2018/8/10,400006,554170001692,3,1053
2018/8/10,400005,554170001692,4,4472
2018/8/10,400009,554170001692,2,1825
2018/8/10,400007,554170001692,1,5221
2018/8/10,400004,55417XXXXXXX,3,9085
2018/8/10,400008,55417XXXXXXX,4,7948
2018_/8/10,400003,55417XXXXXXX,1,2722
2018/8/10,400008,554170001694,4,8957
2018/8/10,400005,554170001694,2,2719
2018/8/11,400006,554170001695,1,3882
2018/8/11,400009,554170001695,4,3231
2018/8/12,400001,554170001696,3,2804
2018/8/12,400005,554170001696,3,2450
2018/8/12,400008,554170001696,3,1834
2018/8/12,400007,554170001696,2,7889
2018/8/12,400008,554170001697,1,6601
2018/8/12,400001,554170001697,3,2675
2018/8/12,400001,554170001698,1,5780
2018/8/12,400005,554170001698,3,3937
2018/8/12,400003,554170001699,4,4420
2018/8/12,400010,554170001699,2,7985
2018!/{8-/.12,400001,554170001700,5,9410
2018/8/13,400001,554170001701,2,3532
2018/8/13,400006,554170001702,4,8987
2018/8/13,400008,554170001702,5,1237
2018/8/13,400009,554170001702,5,2483
2018/8/13,400005,554170001702,4,9039
2018/8/13,400009,554170001703,4,9164
2018/8/13,400010,554170001704,2,2379
2018/8/13,400009,554170001704,3,2159
2018/8/13,400002,554170001704,5,9531
2018_/8/14,400008,554170001705,1,9602
2018/8/14,400002,554170001706,2,4486
2018/8/14,400001,554170001706,4,6471
2018!/{8-/.14,400008,554170001706,1,6538
2018/8/14,400006,554170001706,3,9665
2018/8/14,400008,55417XXXXXXX,2,2229
2018/8/15,400005,554170001708,5,6123
2018/8/15,400007,554170001708,1,5571
2018/8/15,400006,554170001708,4,5765
2018/8/15,400001,554170001709,3,2515
2018/8/15,400006,554170001709,5,1048
2018/8/15,400010,554170001709,1,5391
2018/8/16,400006,554170001710,2,3397
2018/8/17,400003,554170001711,5,7246
2018/8/17,400008,554170001711,2,8655
2018/8/17,400004,554170001711,5,8715
2018/8/17,400009,554170001711,3,6816
2018/8/17,400004,554170001712,4,4534
2018/8/17,4XXXXX,554170001712,1,5528
2018_/8/17,400008,554170001712,4,7216
2018/8/17,400002,554170001712,1,3949
2018/8/17,400003,554170001713,5,9392
2018/8/18,400005,554170001714,4,2697
2018/8/18,400009,554170001714,3,4366
2018/8/18,400003,554170001714,3,3900
2018/8/18,400010,554170001714,5,4569
2018/8/19,400005,554170001715,2,2151
2018/8/19,400007,554170001715,5,4281
2018/8/19,400002,554170001715,1,6150
2018/8/19,400001,55417XXXXXXX,5,1242
2018/8/19,400002,55417XXXXXXX,5,9471
2018/8/19,400007,55417XXXXXXX,5,6007
2018/8/19,400002,554170001717,4,1969
2018!/{8-/.19,400006,554170001717,4,7569
2018!/{8-/.19,4XXXXX,554170001717,3,7357
2018/8/19,400004,554170001718,1,3259
2018/8/19,400003,554170001718,5,8980
2018/8/19,400010,554170001718,1,2346
2018/8/19,400001,554170001718,1,4054
2018/8/20,400005,554170001719,5,9079
2018/8/20,4XXXXX,554170001719,1,3031
2018/8/20,400009,554170001719,3,9660
2018/8/20,400004,554170001719,1,9059
2018/8/21,400010,554170001720,5,3145
2018/8/21,400007,554170001721,4,5290
2018/8/22,400005,554170001722,4,9454
2018_/8/22,400004,554170001722,3,3068
2018/8/23,400008,554170001723,5,7072
2018/8/23,400010,554170001723,2,1143
2018/8/23,400010,554170001724,5,1844
2018/8/23,4XXXXX,554170001724,1,1709
2018/8/23,400006,554170001724,2,7018
2018/8/23,400008,554170001724,1,5057
2018/8/23,400010,554170001725,5,7802
2018/8/23,400002,554170001725,3,8987
2018/8/23,400003,554170001725,1,6693
2018/8/23,400004,554170001726,2,1845
2018/8/23,400002,554170001726,3,5310
2018/8/23,400004,554170001727,2,7545
2018/8/24,400003,554170001728,3,3686
2018/8/24,400009,554170001729,2,3071
2018/8/24,4XXXXX,554170001730,4,4411
2018/8/24,400008,554170001730,1,7009
2018/8/24,400002,554170001730,2,6802
2018/8/24,400007,554170001730,4,1170
2018_/8/24,400009,554170001731,2,4672
2018/8/24,4XXXXX,554170001731,3,8276
2018/8/24,400007,554170001732,5,1222
2018!/{8-/.24,400010,554170001732,1,3974
2018/8/24,400003,554170001732,4,7393
2018/8/24,4XXXXX,554170001732,5,8114
2018/8/25,400004,554170001733,1,7200
2018/8/25,400010,554170001733,2,2273
2018/8/25,400004,554170001734,1,6033
2018/8/25,400009,554170001734,2,9847
2018/8/26,400002,554170001735,3,3054
2018/8/26,400008,554170001735,1,6676
2018/8/26,400008,554170001736,5,6224
2018/8/26,400005,554170001736,3,7858
2018/8/26,400003,554170001736,5,8226
2018!/{8-/.26,400010,554170001737,3,8246
2018/8/26,400008,554170001737,3,7794
2018/8/27,400003,554170001738,5,6568
2018/8/27,400001,554170001738,1,5572
2018/8/27,400005,554170001738,3,9255
2018/8/27,400002,554170001738,3,9691
2018/8/27,400002,554170001739,2,6011
2018/8/27,400010,554170001740,1,1198
2018/8/27,400007,554170001740,4,6867
2018_/8/27,4XXXXX,554170001740,2,6434
2018/8/27,400005,554170001740,2,5623
2018/8/28,400002,554170001741,4,8684
2018/8/28,400007,554170001742,5,7190
2018/8/28,4XXXXX,554170001742,5,5541
2018/8/28,400004,554170001742,5,1172
2018_/8/28,400008,554170001742,3,5044
2018/8/29,400008,554170001743,1,7062
2018/8/29,400004,554170001743,3,8763
2018/8/29,400010,55417XXXXXXX,3,7551
2018/8/29,400002,55417XXXXXXX,4,2931
2018_/8/29,400009,55417XXXXXXX,3,1772
2018!/{8-/.29,400003,55417XXXXXXX,2,2715
2018_/8/29,400009,554170001745,4,7336
2018/8/29,400005,554170001745,1,8133
2018/8/29,400008,554170001746,3,8575
2018!/{8-/.29,400001,554170001746,5,3799
2018!/{8-/.29,4XXXXX,554170001746,3,8973
2018/8/29,400006,554170001746,2,7787
2018/8/30,4XXXXX,554170001747,3,2019
2018/8/30,400006,554170001747,3,7859
2018/8/30,400004,554170001747,2,6378
2018/8/30,400004,554170001748,3,9493
2018/8/30,400009,554170001748,2,1486
2018/8/30,400003,554170001748,3,7876
2018/8/30,4XXXXX,554170001748,1,1860
2018/8/30,400004,554170001749,3,8178
2018_/8/30,4XXXXX,554170001749,4,7283
2018/8/30,400001,554170001750,3,2992
2018/8/30,400007,554170001750,2,1031
2018/8/30,400009,554170001750,5,6031
2018/8/30,400008,554170001751,2,7130
2018/8/30,400009,554170001751,1,2056
2018/8/30,400010,554170001751,5,5540
